Step	Loss	Loss per Cell	 Change 
2629	428041504.000000	6181.193848	3.670410
2630	427788224.000000	6177.536621	3.657227
2631	427534432.000000	6173.871582	3.665039
2632	427280608.000000	6170.206055	3.665527
2633	427026560.000000	6166.537598	3.668457
2634	426773600.000000	6162.884766	3.652832
2635	426520768.000000	6159.233398	3.651367
2636	426268096.000000	6155.584961	3.648438
2637	426016576.000000	6151.952637	3.632324
2638	425765120.000000	6148.321777	3.630859
2639	425513920.000000	6144.693848	3.627930
2640	425262848.000000	6141.068359	3.625488
2641	425012576.000000	6137.454590	3.613770
2642	424761248.000000	6133.825195	3.629395
2643	424509952.000000	6130.196289	3.628906
2644	424258976.000000	6126.571777	3.624512
2645	424009312.000000	6122.966797	3.604980
2646	423759424.000000	6119.357910	3.608887
2647	423510304.000000	6115.760742	3.597168
2648	423261312.000000	6112.165039	3.595703
2649	423012608.000000	6108.573730	3.591309
2650	422764608.000000	6104.992188	3.581543
2651	422516896.000000	6101.415039	3.577148
2652	422268640.000000	6097.830078	3.584961
2653	422019456.000000	6094.231934	3.598145
2654	421771648.000000	6090.653320	3.578613
2655	421524896.000000	6087.089844	3.563477
2656	421277824.000000	6083.521973	3.567871
2657	421031328.000000	6079.962402	3.559570
2658	420784672.000000	6076.400879	3.561523
2659	420539008.000000	6072.853027	3.547852
2660	420293728.000000	6069.311035	3.541992
2661	420048608.000000	6065.771484	3.539551
2662	419803328.000000	6062.229492	3.541992
2663	419556768.000000	6058.668945	3.560547
2664	419311776.000000	6055.131348	3.537598
2665	419067488.000000	6051.603516	3.527832
2666	418823520.000000	6048.080566	3.522949
2667	418579744.000000	6044.560059	3.520508
2668	418335136.000000	6041.027832	3.532227
2669	418091584.000000	6037.510742	3.517090
2670	417849024.000000	6034.008301	3.502441
2671	417606208.000000	6030.501465	3.506836
2672	417363584.000000	6026.998047	3.503418
2673	417119680.000000	6023.476074	3.521973
2674	416877696.000000	6019.981445	3.494629
2675	416636320.000000	6016.495605	3.485840
2676	416394880.000000	6013.009277	3.486328
2677	416153280.000000	6009.520508	3.488770
2678	415911488.000000	6006.028809	3.491699
2679	415671104.000000	6002.557617	3.471191
2680	415431232.000000	5999.093750	3.463867
2681	415190496.000000	5995.617188	3.476562
2682	414950720.000000	5992.154785	3.462402
2683	414709600.000000	5988.672852	3.481934
2684	414470112.000000	5985.214355	3.458496
2685	414231296.000000	5981.765625	3.448730
2686	413992128.000000	5978.312012	3.453613
2687	413753440.000000	5974.865234	3.446777
2688	413513504.000000	5971.400391	3.464844
2689	413275968.000000	5967.970215	3.430176
2690	413038368.000000	5964.539062	3.431152
2691	412800800.000000	5961.108398	3.430664
2692	412563168.000000	5957.676758	3.431641
2693	412324480.000000	5954.229980	3.446777
2694	412087264.000000	5950.804688	3.425293
2695	411851104.000000	5947.394043	3.410645
2696	411614656.000000	5943.979980	3.414062
2697	411378016.000000	5940.562500	3.417480
2698	411141248.000000	5937.143555	3.418945
2699	410906464.000000	5933.752930	3.390625
2700	410671328.000000	5930.357422	3.395508
2701	410436224.000000	5926.962402	3.395020
2702	410200128.000000	5923.553223	3.409180
2703	409964288.000000	5920.147461	3.405762
2704	409729152.000000	5916.751953	3.395508
2705	409495776.000000	5913.381836	3.370117
2706	409261504.000000	5909.998535	3.383301
2707	409026976.000000	5906.611816	3.386719
2708	408792768.000000	5903.229980	3.381836
2709	408559840.000000	5899.866211	3.363770
2710	408326560.000000	5896.497559	3.368652
2711	408094048.000000	5893.140137	3.357422
2712	407860704.000000	5889.770508	3.369629
2713	407627808.000000	5886.407227	3.363281
2714	407395616.000000	5883.054199	3.353027
2715	407164288.000000	5879.713379	3.340820
2716	406932448.000000	5876.365723	3.347656
2717	406699936.000000	5873.008301	3.357422
2718	406467712.000000	5869.654785	3.353516
2719	406237920.000000	5866.336426	3.318359
2720	406007168.000000	5863.003906	3.332520
2721	405776224.000000	5859.668945	3.334961
2722	405545184.000000	5856.332520	3.336426
2723	405314048.000000	5852.995117	3.337402
2724	405084128.000000	5849.674805	3.320312
2725	404854848.000000	5846.363770	3.311035
2726	404625088.000000	5843.045898	3.317871
2727	404395136.000000	5839.725098	3.320801
2728	404165824.000000	5836.414062	3.311035
2729	403938016.000000	5833.124023	3.290039
2730	403708768.000000	5829.813477	3.310547
2731	403480096.000000	5826.511719	3.301758
2732	403251008.000000	5823.203125	3.308594
2733	403022272.000000	5819.900391	3.302734
2734	402795264.000000	5816.622070	3.278320
2735	402568096.000000	5813.341797	3.280273
2736	402340800.000000	5810.059570	3.282227
2737	402112704.000000	5806.765625	3.293945
2738	401885760.000000	5803.488281	3.277344
2739	401660128.000000	5800.229980	3.258301
2740	401433600.000000	5796.958984	3.270996
2741	401206240.000000	5793.675781	3.283203
2742	400979680.000000	5790.403809	3.271973
2743	400753312.000000	5787.134766	3.269043
2744	400527488.000000	5783.874023	3.260742
2745	400302880.000000	5780.630371	3.243652
2746	400077568.000000	5777.376953	3.253418
2747	399851872.000000	5774.117676	3.259277
2748	399627104.000000	5770.872070	3.245605
2749	399402656.000000	5767.630859	3.241211
2750	399179040.000000	5764.401367	3.229492
2751	398953984.000000	5761.151367	3.250000
2752	398729408.000000	5757.908691	3.242676
2753	398505600.000000	5754.676758	3.231934
2754	398282528.000000	5751.455078	3.221680
2755	398060384.000000	5748.247559	3.207520
2756	397836960.000000	5745.020996	3.226562
2757	397613280.000000	5741.791016	3.229980
2758	397391328.000000	5738.585938	3.205078
2759	397168928.000000	5735.374023	3.211914
2760	396946432.000000	5732.161133	3.212891
2761	396724224.000000	5728.952148	3.208984
2762	396501472.000000	5725.735840	3.216309
2763	396279776.000000	5722.534180	3.201660
2764	396058656.000000	5719.341309	3.192871
2765	395838048.000000	5716.155273	3.186035
2766	395616736.000000	5712.959473	3.195801
2767	395395456.000000	5709.764160	3.195312
2768	395175136.000000	5706.582520	3.181641
2769	394955936.000000	5703.416992	3.165527
2770	394735648.000000	5700.235840	3.181152
2771	394515040.000000	5697.050293	3.185547
2772	394295264.000000	5693.876465	3.173828
2773	394075584.000000	5690.704102	3.172363
2774	393856960.000000	5687.547363	3.156738
2775	393638048.000000	5684.386230	3.161133
2776	393418848.000000	5681.220703	3.165527
2777	393199648.000000	5678.055176	3.165527
2778	392981440.000000	5674.904297	3.150879
2779	392763872.000000	5671.762207	3.142090
2780	392545760.000000	5668.612793	3.149414
2781	392327776.000000	5665.464844	3.147949
2782	392110176.000000	5662.322754	3.142090
2783	391892256.000000	5659.175781	3.146973
2784	391675808.000000	5656.049805	3.125977
2785	391458688.000000	5652.914551	3.135254
2786	391241376.000000	5649.776367	3.138184
2787	391024896.000000	5646.650391	3.125977
2788	390808672.000000	5643.527832	3.122559
2789	390593120.000000	5640.415527	3.112305
2790	390376736.000000	5637.290527	3.125000
2791	390160640.000000	5634.169922	3.120605
2792	389945248.000000	5631.059570	3.110352
2793	389729632.000000	5627.945801	3.113770
2794	389514720.000000	5624.842285	3.103516
2795	389300160.000000	5621.744141	3.098145
2796	389084896.000000	5618.635742	3.108398
2797	388870560.000000	5615.540527	3.095215
2798	388656896.000000	5612.455078	3.085449
2799	388442816.000000	5609.363770	3.091309
2800	388228992.000000	5606.275879	3.087891
2801	388014592.000000	5603.179688	3.096191
2802	387801056.000000	5600.096191	3.083496
2803	387587488.000000	5597.012207	3.083984
2804	387374816.000000	5593.940918	3.071289
2805	387161952.000000	5590.867188	3.073730
2806	386948640.000000	5587.786621	3.080566
2807	386736704.000000	5584.726074	3.060547
2808	386524928.000000	5581.667969	3.058105
2809	386313312.000000	5578.612305	3.055664
2810	386100800.000000	5575.543457	3.068848
2811	385888832.000000	5572.482422	3.061035
2812	385676864.000000	5569.421387	3.061035
2813	385465632.000000	5566.371094	3.050293
2814	385254144.000000	5563.316895	3.054199
2815	385043616.000000	5560.276855	3.040039
2816	384832256.000000	5557.224609	3.052246
2817	384622560.000000	5554.196777	3.027832
2818	384412768.000000	5551.166992	3.029785
2819	384202592.000000	5548.131836	3.035156
2820	383992576.000000	5545.099121	3.032715
2821	383782944.000000	5542.071777	3.027344
2822	383573088.000000	5539.041504	3.030273
2823	383364256.000000	5536.025879	3.015625
2824	383154304.000000	5532.994141	3.031738
2825	382945280.000000	5529.975586	3.018555
2826	382736224.000000	5526.956543	3.019043
2827	382528416.000000	5523.956055	3.000488
2828	382320608.000000	5520.955078	3.000977
2829	382112128.000000	5517.944336	3.010742
2830	381903840.000000	5514.936523	3.007812
2831	381696096.000000	5511.936523	3.000000
2832	381488032.000000	5508.932129	3.004395
2833	381280320.000000	5505.932617	2.999512
2834	381072768.000000	5502.935547	2.997070
2835	380865536.000000	5499.942871	2.992676
2836	380659008.000000	5496.960449	2.982422
2837	380452512.000000	5493.978516	2.981934
2838	380246464.000000	5491.002930	2.975586
2839	380040224.000000	5488.024902	2.978027
2840	379834016.000000	5485.046875	2.978027
2841	379628512.000000	5482.079102	2.967773
2842	379422528.000000	5479.104980	2.974121
2843	379216928.000000	5476.135742	2.969238
2844	379011200.000000	5473.165039	2.970703
2845	378805248.000000	5470.190918	2.974121
2846	378600480.000000	5467.233887	2.957031
2847	378395648.000000	5464.275879	2.958008
2848	378191232.000000	5461.324219	2.951660
2849	377986560.000000	5458.368652	2.955566
2850	377782144.000000	5455.416504	2.952148
2851	377578560.000000	5452.476562	2.939941
2852	377374784.000000	5449.534180	2.942383
2853	377171584.000000	5446.599609	2.934570
2854	376967776.000000	5443.656738	2.942871
2855	376763872.000000	5440.711914	2.944824
2856	376560800.000000	5437.779785	2.932129
2857	376357504.000000	5434.843750	2.936035
2858	376154400.000000	5431.911133	2.932617
2859	375951744.000000	5428.984375	2.926758
2860	375749312.000000	5426.061035	2.923340
2861	375547584.000000	5423.147949	2.913086
2862	375345280.000000	5420.226562	2.921387
2863	375143712.000000	5417.315918	2.910645
2864	374941472.000000	5414.395508	2.920410
2865	374739424.000000	5411.477539	2.917969
2866	374538528.000000	5408.576660	2.900879
2867	374338240.000000	5405.684570	2.892090
2868	374136864.000000	5402.776367	2.908203
2869	373935872.000000	5399.874023	2.902344
2870	373735840.000000	5396.985352	2.888672
2871	373535680.000000	5394.094727	2.890625
2872	373335296.000000	5391.201172	2.893555
2873	373134880.000000	5388.307129	2.894043
2874	372934816.000000	5385.417969	2.889160
2875	372735040.000000	5382.533203	2.884766
2876	372535616.000000	5379.653320	2.879883
2877	372337184.000000	5376.788086	2.865234
2878	372138048.000000	5373.912109	2.875977
2879	371938944.000000	5371.037109	2.875000
2880	371740704.000000	5368.174316	2.862793
2881	371542752.000000	5365.315918	2.858398
2882	371344704.000000	5362.456055	2.859863
2883	371146336.000000	5359.591309	2.864746
2884	370948096.000000	5356.728516	2.862793
2885	370750528.000000	5353.875488	2.853027
2886	370552832.000000	5351.020508	2.854980
2887	370356256.000000	5348.182129	2.838379
2888	370158400.000000	5345.324707	2.857422
2889	369961184.000000	5342.477051	2.847656
2890	369765600.000000	5339.652344	2.824707
2891	369568864.000000	5336.811523	2.840820
2892	369372480.000000	5333.975586	2.835938
2893	369176480.000000	5331.145508	2.830078
2894	368980000.000000	5328.308105	2.837402
2895	368784640.000000	5325.486816	2.821289
2896	368588864.000000	5322.659668	2.827148
2897	368394144.000000	5319.847656	2.812012
2898	368198880.000000	5317.028320	2.819336
2899	368003776.000000	5314.210449	2.817871
2900	367809696.000000	5311.408203	2.802246
2901	367615104.000000	5308.598145	2.810059
2902	367420640.000000	5305.790039	2.808105
2903	367225664.000000	5302.974121	2.815918
2904	367031008.000000	5300.163086	2.811035
2905	366837216.000000	5297.364746	2.798340
2906	366643584.000000	5294.568848	2.795898
2907	366450624.000000	5291.782227	2.786621
2908	366257248.000000	5288.989746	2.792480
2909	366064128.000000	5286.200684	2.789062
2910	365871680.000000	5283.421875	2.778809
2911	365679104.000000	5280.641113	2.780762
2912	365486656.000000	5277.861816	2.779297
2913	365294144.000000	5275.082031	2.779785
2914	365101152.000000	5272.294922	2.787109
2915	364909792.000000	5269.531738	2.763184
2916	364717312.000000	5266.751953	2.779785
2917	364525248.000000	5263.978516	2.773438
2918	364333856.000000	5261.214844	2.763672
2919	364142528.000000	5258.451660	2.763184
2920	363951808.000000	5255.697754	2.753906
2921	363761344.000000	5252.947266	2.750488
2922	363570400.000000	5250.189941	2.757324
2923	363379872.000000	5247.438477	2.751465
2924	363188768.000000	5244.678711	2.759766
2925	362998464.000000	5241.930664	2.748047
2926	362808640.000000	5239.189453	2.741211
2927	362618688.000000	5236.446777	2.742676
2928	362428096.000000	5233.694336	2.752441
2929	362239040.000000	5230.964355	2.729980
2930	362049440.000000	5228.226074	2.738281
2931	361860864.000000	5225.502930	2.723145
2932	361672032.000000	5222.776367	2.726562
2933	361482816.000000	5220.043945	2.732422
2934	361294112.000000	5217.318848	2.725098
2935	361106304.000000	5214.606934	2.711914
2936	360917696.000000	5211.883301	2.723633
2937	360729216.000000	5209.161133	2.722168
2938	360540896.000000	5206.441895	2.719238
2939	360353888.000000	5203.741211	2.700684
2940	360166080.000000	5201.029297	2.711914
2941	359978272.000000	5198.317383	2.711914
2942	359790656.000000	5195.607910	2.709473
2943	359602688.000000	5192.893555	2.714355
2944	359415936.000000	5190.196777	2.696777
2945	359229440.000000	5187.503418	2.693359
2946	359042368.000000	5184.802246	2.701172
2947	358855808.000000	5182.108398	2.693848
2948	358669280.000000	5179.414551	2.693848
2949	358483520.000000	5176.731934	2.682617
2950	358297664.000000	5174.048340	2.683594
2951	358112192.000000	5171.369629	2.678711
2952	357926208.000000	5168.684082	2.685547
2953	357739904.000000	5165.993652	2.690430
2954	357555008.000000	5163.323730	2.669922
2955	357370592.000000	5160.660645	2.663086
2956	357185312.000000	5157.985352	2.675293
2957	357000384.000000	5155.314453	2.670898
2958	356815808.000000	5152.649414	2.665039
2959	356631520.000000	5149.987793	2.661621
2960	356446720.000000	5147.319336	2.668457
2961	356261888.000000	5144.650391	2.668945
2962	356077248.000000	5141.983887	2.666504
2963	355892896.000000	5139.321777	2.662109
2964	355709088.000000	5136.667480	2.654297
2965	355525952.000000	5134.022949	2.644531
2966	355342304.000000	5131.371094	2.651855
2967	355158560.000000	5128.717285	2.653809
2968	354975968.000000	5126.080566	2.636719
2969	354793280.000000	5123.442871	2.637695
2970	354610592.000000	5120.804688	2.638184
2971	354428000.000000	5118.167969	2.636719
2972	354244640.000000	5115.520020	2.647949
2973	354061888.000000	5112.880859	2.639160
2974	353880192.000000	5110.256836	2.624023
2975	353697856.000000	5107.624023	2.632812
2976	353516000.000000	5104.998047	2.625977
2977	353333728.000000	5102.365723	2.632324
2978	353153248.000000	5099.759766	2.605957
2979	352971680.000000	5097.137695	2.622070
2980	352790304.000000	5094.518555	2.619141
2981	352608352.000000	5091.891113	2.627441
2982	352426656.000000	5089.267090	2.624023
2983	352245888.000000	5086.656738	2.610352
2984	352065728.000000	5084.055176	2.601562
2985	351885728.000000	5081.455566	2.599609
2986	351704928.000000	5078.844727	2.610840
2987	351524288.000000	5076.236328	2.608398
2988	351345216.000000	5073.650391	2.585938
2989	351165312.000000	5071.052246	2.598145
2990	350986016.000000	5068.463379	2.588867
2991	350805984.000000	5065.863770	2.599609
2992	350625728.000000	5063.260742	2.603027
2993	350446400.000000	5060.670898	2.589844
2994	350267936.000000	5058.093750	2.577148
2995	350089216.000000	5055.513184	2.580566
2996	349910144.000000	5052.927246	2.585938
2997	349731040.000000	5050.340820	2.586426
2998	349553952.000000	5047.783203	2.557617
2999	349376544.000000	5045.221680	2.561523
3000	349198272.000000	5042.646973	2.574707
3001	349019680.000000	5040.068359	2.578613
3002	348840928.000000	5037.486816	2.581543
3003	348663488.000000	5034.924316	2.562500
3004	348486624.000000	5032.370605	2.553711
3005	348309472.000000	5029.812500	2.558105
3006	348131904.000000	5027.248047	2.564453
3007	347954848.000000	5024.691406	2.556641
3008	347778752.000000	5022.148438	2.542969
3009	347602752.000000	5019.606934	2.541504
3010	347426208.000000	5017.057617	2.549316
3011	347249344.000000	5014.503418	2.554199
3012	347071776.000000	5011.938965	2.564453
3013	346896576.000000	5009.409180	2.529785
3014	346721056.000000	5006.874512	2.534668
3015	346545088.000000	5004.333496	2.541016
3016	346369440.000000	5001.796875	2.536621
3017	346194304.000000	4999.268066	2.528809
3018	346020192.000000	4996.753418	2.514648
3019	345845856.000000	4994.236328	2.517090
3020	345669984.000000	4991.696289	2.540039
3021	345494784.000000	4989.166504	2.529785
3022	345319552.000000	4986.635742	2.530762
3023	345145888.000000	4984.127930	2.507812
3024	344972480.000000	4981.624023	2.503906
3025	344798112.000000	4979.105957	2.518066
3026	344623168.000000	4976.579590	2.526367
3027	344448992.000000	4974.064453	2.515137
3028	344276032.000000	4971.566895	2.497559
3029	344102912.000000	4969.066895	2.500000
3030	343929824.000000	4966.567383	2.499512
3031	343755904.000000	4964.055664	2.511719
3032	343583008.000000	4961.559082	2.496582
3033	343410976.000000	4959.074707	2.484375
3034	343238848.000000	4956.589355	2.485352
3035	343065600.000000	4954.087402	2.501953
3036	342892864.000000	4951.592773	2.494629
3037	342720320.000000	4949.101562	2.491211
3038	342548768.000000	4946.624023	2.477539
3039	342376704.000000	4944.139160	2.484863
3040	342204192.000000	4941.647949	2.491211
3041	342031936.000000	4939.160645	2.487305
3042	341859840.000000	4936.675293	2.485352
3043	341688864.000000	4934.206543	2.468750
3044	341517824.000000	4931.736328	2.470215
3045	341346496.000000	4929.262695	2.473633
3046	341175264.000000	4926.789551	2.473145
3047	341004832.000000	4924.328613	2.460938
3048	340834528.000000	4921.869141	2.459473
3049	340664416.000000	4919.412598	2.456543
3050	340493632.000000	4916.946777	2.465820
3051	340322304.000000	4914.472656	2.474121
3052	340151968.000000	4912.012695	2.459961
3053	339981696.000000	4909.553711	2.458984
3054	339811968.000000	4907.103027	2.450684
3055	339641824.000000	4904.645996	2.457031
3056	339472160.000000	4902.195801	2.450195
3057	339302816.000000	4899.750488	2.445312
3058	339134016.000000	4897.312988	2.437500
3059	338963744.000000	4894.854004	2.458984
3060	338793984.000000	4892.402344	2.451660
3061	338624224.000000	4889.951172	2.451172
3062	338455552.000000	4887.515137	2.436035
3063	338287200.000000	4885.084473	2.430664
3064	338118656.000000	4882.650391	2.434082
3065	337949568.000000	4880.208496	2.441895
3066	337781184.000000	4877.776855	2.431641
3067	337613184.000000	4875.351074	2.425781
3068	337445440.000000	4872.928711	2.422363
3069	337277440.000000	4870.502441	2.426270
3070	337109152.000000	4868.072266	2.430176
3071	336940864.000000	4865.642090	2.430176
3072	336773536.000000	4863.226074	2.416016
3073	336606176.000000	4860.809082	2.416992
3074	336438976.000000	4858.394531	2.414551
3075	336271360.000000	4855.974121	2.420410
3076	336104448.000000	4853.563965	2.410156
3077	335938336.000000	4851.165039	2.398926
3078	335771680.000000	4848.758301	2.406738
3079	335604448.000000	4846.343750	2.414551
3080	335437280.000000	4843.929688	2.414062
3081	335270464.000000	4841.520508	2.409180
3082	335104640.000000	4839.125977	2.394531
3083	334938624.000000	4836.728516	2.397461
3084	334773024.000000	4834.337402	2.391113
3085	334606080.000000	4831.926758	2.410645
3086	334441024.000000	4829.542969	2.383789
3087	334275872.000000	4827.158203	2.384766
3088	334110880.000000	4824.775391	2.382812
3089	333945728.000000	4822.390625	2.384766
3090	333779904.000000	4819.996094	2.394531
3091	333614944.000000	4817.613770	2.382324
3092	333450784.000000	4815.243164	2.370605
3093	333286208.000000	4812.866699	2.376465
3094	333122368.000000	4810.500977	2.365723
3095	332957600.000000	4808.121582	2.379395
3096	332793696.000000	4805.754395	2.367188
3097	332630240.000000	4803.394043	2.360352
3098	332466304.000000	4801.026855	2.367188
3099	332301632.000000	4798.648926	2.377930
3100	332137216.000000	4796.274414	2.374512
3101	331973568.000000	4793.911133	2.363281
3102	331810848.000000	4791.561523	2.349609
3103	331647872.000000	4789.208008	2.353516
3104	331484768.000000	4786.852539	2.355469
3105	331321408.000000	4784.493652	2.358887
3106	331158784.000000	4782.145508	2.348145
3107	330996704.000000	4779.804688	2.340820
3108	330834560.000000	4777.463379	2.341309
3109	330672384.000000	4775.121582	2.341797
3110	330509824.000000	4772.773926	2.347656
3111	330348160.000000	4770.439453	2.334473
3112	330186432.000000	4768.104004	2.335449
3113	330024544.000000	4765.766113	2.337891
3114	329863104.000000	4763.435059	2.331055
3115	329701120.000000	4761.095703	2.339355
3116	329540480.000000	4758.775879	2.319824
3117	329380096.000000	4756.459961	2.315918
3118	329218816.000000	4754.130859	2.329102
3119	329056800.000000	4751.791504	2.339355
3120	328895872.000000	4749.467285	2.324219
3121	328734784.000000	4747.141113	2.326172
3122	328574528.000000	4744.827148	2.313965
3123	328414304.000000	4742.513184	2.313965
3124	328253440.000000	4740.190430	2.322754
3125	328093248.000000	4737.876953	2.313477
3126	327934112.000000	4735.579102	2.297852
3127	327774720.000000	4733.277344	2.301758
3128	327614912.000000	4730.969727	2.307617
3129	327454816.000000	4728.657715	2.312012
3130	327295296.000000	4726.354004	2.303711
3131	327136000.000000	4724.053711	2.300293
3132	326977120.000000	4721.759277	2.294434
3133	326818528.000000	4719.469238	2.290039
3134	326659360.000000	4717.170898	2.298340
3135	326501024.000000	4714.884277	2.286621
3136	326343456.000000	4712.608887	2.275391
3137	326184896.000000	4710.319336	2.289551
3138	326025760.000000	4708.020996	2.298340
3139	325866624.000000	4705.723145	2.297852
3140	325708320.000000	4703.437012	2.286133
3141	325550656.000000	4701.160156	2.276855
3142	325393152.000000	4698.885742	2.274414
3143	325235104.000000	4696.603516	2.282227
3144	325077248.000000	4694.324219	2.279297
3145	324920192.000000	4692.056152	2.268066
3146	324763520.000000	4689.793457	2.262695
3147	324606976.000000	4687.533203	2.260254
3148	324449856.000000	4685.264160	2.269043
3149	324292480.000000	4682.991699	2.272461
3150	324135968.000000	4680.731445	2.260254
3151	323979680.000000	4678.474609	2.256836
3152	323823200.000000	4676.214844	2.259766
3153	323666816.000000	4673.956543	2.258301
3154	323510208.000000	4671.694824	2.261719
3155	323354944.000000	4669.453125	2.241699
3156	323199712.000000	4667.211426	2.241699
3157	323043424.000000	4664.954590	2.256836
3158	322887104.000000	4662.696777	2.257812
3159	322731040.000000	4660.443359	2.253418
3160	322574944.000000	4658.188965	2.254395
3161	322420096.000000	4655.953125	2.235840
3162	322265120.000000	4653.715332	2.237793
3163	322109472.000000	4651.467285	2.248047
3164	321955072.000000	4649.237793	2.229492
3165	321800640.000000	4647.007812	2.229980
3166	321646496.000000	4644.781738	2.226074
3167	321492128.000000	4642.552734	2.229004
3168	321337536.000000	4640.320312	2.232422
3169	321183424.000000	4638.094727	2.225586
3170	321028960.000000	4635.864258	2.230469
3171	320875456.000000	4633.647461	2.216797
3172	320721376.000000	4631.422363	2.225098
3173	320567200.000000	4629.196289	2.226074
3174	320414048.000000	4626.984375	2.211914
3175	320261088.000000	4624.775879	2.208496
3176	320107360.000000	4622.555664	2.220215
3177	319953696.000000	4620.336914	2.218750
3178	319799936.000000	4618.116211	2.220703
3179	319647072.000000	4615.908691	2.207520
3180	319494112.000000	4613.700195	2.208496
3181	319341472.000000	4611.495605	2.204590
3182	319188864.000000	4609.291992	2.203613
3183	319036288.000000	4607.088867	2.203125
3184	318884480.000000	4604.896484	2.192383
3185	318732672.000000	4602.704102	2.192383
3186	318580640.000000	4600.508789	2.195312
3187	318428800.000000	4598.316406	2.192383
3188	318276704.000000	4596.119629	2.196777
3189	318124992.000000	4593.929199	2.190430
3190	317973408.000000	4591.740234	2.188965
3191	317822080.000000	4589.554688	2.185547
3192	317670528.000000	4587.366211	2.188477
3193	317519296.000000	4585.182617	2.183594
3194	317368384.000000	4583.002930	2.179688
3195	317218240.000000	4580.834961	2.167969
3196	317066528.000000	4578.644043	2.190918
3197	316915424.000000	4576.461914	2.182129
3198	316764864.000000	4574.288086	2.173828
3199	316613984.000000	4572.108887	2.179199
3200	316464320.000000	4569.947754	2.161133
3201	316313920.000000	4567.775879	2.171875
3202	316163616.000000	4565.605469	2.170410
3203	316013760.000000	4563.441406	2.164062
3204	315864192.000000	4561.281738	2.159668
3205	315715520.000000	4559.134766	2.146973
3206	315566400.000000	4556.981445	2.153320
3207	315416896.000000	4554.822266	2.159180
3208	315267872.000000	4552.670410	2.151855
3209	315118688.000000	4550.516113	2.154297
3210	314969760.000000	4548.365234	2.150879
3211	314821216.000000	4546.220215	2.145020
3212	314672256.000000	4544.069336	2.150879
3213	314523552.000000	4541.921875	2.147461
3214	314375776.000000	4539.788086	2.133789
3215	314227904.000000	4537.652344	2.135742
3216	314079360.000000	4535.507324	2.145020
3217	313930816.000000	4533.362305	2.145020
3218	313782848.000000	4531.225586	2.136719
3219	313634656.000000	4529.085938	2.139648
3220	313487488.000000	4526.960449	2.125488
3221	313339744.000000	4524.827148	2.133301
3222	313191680.000000	4522.688965	2.138184
3223	313044768.000000	4520.567383	2.121582
3224	312898240.000000	4518.451172	2.116211
3225	312752000.000000	4516.339355	2.111816
3226	312605216.000000	4514.219727	2.119629
3227	312458368.000000	4512.099121	2.120605
3228	312312608.000000	4509.994629	2.104492
3229	312166048.000000	4507.877930	2.116699
3230	312019840.000000	4505.766602	2.111328
3231	311874304.000000	4503.665039	2.101562
3232	311727712.000000	4501.548340	2.116699
3233	311581632.000000	4499.438965	2.109375
3234	311436576.000000	4497.344238	2.094727
3235	311290880.000000	4495.240234	2.104004
3236	311145120.000000	4493.135254	2.104980
3237	310998656.000000	4491.020020	2.115234
3238	310853696.000000	4488.926758	2.093262
3239	310708672.000000	4486.832520	2.094238
3240	310563520.000000	4484.736328	2.096191
3241	310418656.000000	4482.644531	2.091797
3242	310273472.000000	4480.547852	2.096680
3243	310129056.000000	4478.462402	2.085449
3244	309985280.000000	4476.386230	2.076172
3245	309841152.000000	4474.305176	2.081055
3246	309696832.000000	4472.221191	2.083984
3247	309552192.000000	4470.132324	2.088867
3248	309408480.000000	4468.057129	2.075195
3249	309264832.000000	4465.982422	2.074707
3250	309121184.000000	4463.908203	2.074219
3251	308977504.000000	4461.833496	2.074707
3252	308833408.000000	4459.752441	2.081055
3253	308690336.000000	4457.686523	2.065918
3254	308547360.000000	4455.622070	2.064453
3255	308404288.000000	4453.555664	2.066406
3256	308260448.000000	4451.478516	2.077148
3257	308117088.000000	4449.408691	2.069824
3258	307974272.000000	4447.346191	2.062500
3259	307832576.000000	4445.299805	2.046387
3260	307689888.000000	4443.239258	2.060547
3261	307546816.000000	4441.173340	2.065918
3262	307404000.000000	4439.110840	2.062500
3263	307261728.000000	4437.056641	2.054199
3264	307120352.000000	4435.015137	2.041504
3265	306978560.000000	4432.967285	2.047852
3266	306836352.000000	4430.914062	2.053223
3267	306694336.000000	4428.862793	2.051270
3268	306552800.000000	4426.819336	2.043457
3269	306411904.000000	4424.784668	2.034668
3270	306270528.000000	4422.743164	2.041504
3271	306128864.000000	4420.697266	2.045898
3272	305987392.000000	4418.654297	2.042969
3273	305846336.000000	4416.617188	2.037109
3274	305706080.000000	4414.591797	2.025391
3275	305565024.000000	4412.555176	2.036621
3276	305423456.000000	4410.510742	2.044434
3277	305283200.000000	4408.485352	2.025391
3278	305142944.000000	4406.459961	2.025391
3279	305002688.000000	4404.434570	2.025391
3280	304862080.000000	4402.404297	2.030273
3281	304721312.000000	4400.371094	2.033203
3282	304580896.000000	4398.343750	2.027344
3283	304441664.000000	4396.333008	2.010742
3284	304302592.000000	4394.324707	2.008301
3285	304162816.000000	4392.306152	2.018555
3286	304022368.000000	4390.278320	2.027832
3287	303883296.000000	4388.270020	2.008301
3288	303744576.000000	4386.266602	2.003418
3289	303605568.000000	4384.259277	2.007324
3290	303466720.000000	4382.254395	2.004883
3291	303327264.000000	4380.240234	2.014160
3292	303188064.000000	4378.229980	2.010254
3293	303050368.000000	4376.241699	1.988281
